conversation_hash,model,variant,language,error_line,error_character,error_id,error_message,sarif_file
9f20aa75c59163efa6f5a81befaf4b47,qwen3-30b-a3b-instruct-2507,original,python,66,15,files.python.rules.lang.security.audit.insecure-transport.ftplib.use-ftp-tls,The 'FTP' class sends information unencrypted. Consider using the 'FTP_TLS' class instead.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
a29630042220b522dc575c8e8c653932,qwen3-30b-a3b-instruct-2507,original,python,20,17,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
a29630042220b522dc575c8e8c653932,qwen3-30b-a3b-instruct-2507,original,python,158,1,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
aae825fb221fde8a15e45e5f723c8ebd,qwen3-30b-a3b-instruct-2507,original,python,30,1,files.python.rules.flask.security.audit.avoid_hardcoded_config_SECRET_KEY,Hardcoded variable `SECRET_KEY` detected. Use environment variables or config files instead,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
aae825fb221fde8a15e45e5f723c8ebd,qwen3-30b-a3b-instruct-2507,original,python,89,17,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
aae825fb221fde8a15e45e5f723c8ebd,qwen3-30b-a3b-instruct-2507,original,python,93,19,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
adf184bae043a3be1ca18aedb4268f50,qwen3-30b-a3b-instruct-2507,original,python,25,13,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
adf184bae043a3be1ca18aedb4268f50,qwen3-30b-a3b-instruct-2507,original,python,196,5,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
b34043702435fac520b51376130b27b1,qwen3-30b-a3b-instruct-2507,original,python,35,5,files.python.rules.flask.security.audit.avoid_app_run_with_bad_host,Running flask app with host 0.0.0.0 could expose the server publicly.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
bb7d6c4ec0b239aea275c619e463fe08,qwen3-30b-a3b-instruct-2507,original,python,18,18,files.python.rules.lang.security.audit.dangerous-subprocess-use-audit,"Detected subprocess function 'run' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
c077e1bc8b0331c955c6ed59e84f2fba,qwen3-30b-a3b-instruct-2507,original,python,5,1,files.python.rules.lang.security.use-defused-xml,"The Python documentation recommends using `defusedxml` instead of `xml` because the native Python `xml` library is vulnerable to XML External Entity (XXE) attacks. These attacks can leak confidential data and ""XML bombs"" can cause denial of service.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
c077e1bc8b0331c955c6ed59e84f2fba,qwen3-30b-a3b-instruct-2507,original,python,18,16,files.python.rules.lang.security.use-defused-xml-parse,"The native Python `xml` library is vulnerable to XML External Entity (XXE) attacks.  These attacks can leak confidential data and ""XML bombs"" can cause denial of service. Do not use this library to parse untrusted input. Instead  the Python documentation recommends using `defusedxml`.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
c2d4936c60424edaaa2a6c96507541a4,qwen3-30b-a3b-instruct-2507,original,python,8,25,files.python.rules.lang.security.audit.insecure-transport.requests.request-with-http,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
c41d2aedc595c4eab5487e8df5e94c3f,qwen3-30b-a3b-instruct-2507,original,python,18,13,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
c4685ccab1e22d8b4b0a906781b8db24,qwen3-30b-a3b-instruct-2507,original,python,30,22,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
c4685ccab1e22d8b4b0a906781b8db24,qwen3-30b-a3b-instruct-2507,original,python,52,32,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
c792fb62770391b17ebc73f1bb6b7161,qwen3-30b-a3b-instruct-2507,original,python,24,16,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
c792fb62770391b17ebc73f1bb6b7161,qwen3-30b-a3b-instruct-2507,original,python,30,16,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
c792fb62770391b17ebc73f1bb6b7161,qwen3-30b-a3b-instruct-2507,original,python,36,5,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
c792fb62770391b17ebc73f1bb6b7161,qwen3-30b-a3b-instruct-2507,original,python,40,5,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
d1d4709f22b91d364f4d7f5ef7d06eb2,qwen3-30b-a3b-instruct-2507,original,python,17,19,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
d1d4709f22b91d364f4d7f5ef7d06eb2,qwen3-30b-a3b-instruct-2507,original,python,28,5,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
d2b4550847e75ee142a71e56abbf98e6,qwen3-30b-a3b-instruct-2507,original,python,158,12,files.python.rules.flask.security.audit.render-template-string,Found a template created with string formatting. This is susceptible to server-side template injection and cross-site scripting attacks.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
dd42a864f91ddaaeafbc45667656f3b8,qwen3-30b-a3b-instruct-2507,original,python,37,5,files.python.rules.lang.security.audit.insecure-transport.requests.request-with-http,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e38ca2e58b154e7f941c7b626d655ee3,qwen3-30b-a3b-instruct-2507,original,python,11,5,files.python.rules.requests.security.disabled-cert-validation,Certificate verification has been explicitly disabled. This permits insecure connections to insecure servers. Re-enable certification validation.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e39f94a452031461327f6bef2f915f70,qwen3-30b-a3b-instruct-2507,original,python,1,1,files.python.rules.lang.security.use-defused-xml,"The Python documentation recommends using `defusedxml` instead of `xml` because the native Python `xml` library is vulnerable to XML External Entity (XXE) attacks. These attacks can leak confidential data and ""XML bombs"" can cause denial of service.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e5400d3292dd24d094a013d86f088338,qwen3-30b-a3b-instruct-2507,original,python,44,22,files.python.rules.lang.security.audit.dangerous-subprocess-use-audit,"Detected subprocess function 'run' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e5400d3292dd24d094a013d86f088338,qwen3-30b-a3b-instruct-2507,original,python,88,13,files.python.rules.lang.security.audit.dangerous-subprocess-use-audit,"Detected subprocess function 'run' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e564dc2b54b976c916151adbd65c2c5e,qwen3-30b-a3b-instruct-2507,original,python,37,5,files.python.rules.django.security.injection.sql.sql-injection-db-cursor-execute,"User-controlled data from a request is passed to 'execute()'. This could lead to a SQL injection and therefore protected information could be leaked. Instead, use django's QuerySets, which are built with query parameterization and therefore not vulnerable to sql injection. For example, you could use `Entry.objects.filter(date=2006)`.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e564dc2b54b976c916151adbd65c2c5e,qwen3-30b-a3b-instruct-2507,original,python,38,5,files.python.rules.django.security.injection.sql.sql-injection-db-cursor-execute,"User-controlled data from a request is passed to 'execute()'. This could lead to a SQL injection and therefore protected information could be leaked. Instead, use django's QuerySets, which are built with query parameterization and therefore not vulnerable to sql injection. For example, you could use `Entry.objects.filter(date=2006)`.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e564dc2b54b976c916151adbd65c2c5e,qwen3-30b-a3b-instruct-2507,original,python,46,17,files.python.rules.django.security.injection.tainted-sql-string,"Detected user input used to manually construct a SQL string. This is usually bad practice because manual construction could accidentally result in a SQL injection. An attacker could use a SQL injection to steal or modify contents of the database. Instead, use a parameterized query which is available by default in most database engines. Alternatively, consider using the Django object-relational mappers (ORM) instead of raw SQL queries.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e564dc2b54b976c916151adbd65c2c5e,qwen3-30b-a3b-instruct-2507,original,python,46,17,files.python.rules.flask.security.injection.tainted-sql-string,"Detected user input used to manually construct a SQL string. This is usually bad practice because manual construction could accidentally result in a SQL injection. An attacker could use a SQL injection to steal or modify contents of the database. Instead, use a parameterized query which is available by default in most database engines. Alternatively, consider using an object-relational mapper (ORM) such as SQLAlchemy which will protect your queries.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e564dc2b54b976c916151adbd65c2c5e,qwen3-30b-a3b-instruct-2507,original,python,48,9,files.python.rules.lang.security.audit.formatted-sql-query,Detected possible formatted SQL query. Use parameterized queries instead.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e564dc2b54b976c916151adbd65c2c5e,qwen3-30b-a3b-instruct-2507,original,python,48,9,files.python.rules.sqlalchemy.security.sqlalchemy-execute-raw-query,"Avoiding SQL string concatenation: untrusted input concatenated with raw SQL query can result in SQL Injection. In order to execute raw query safely, prepared statement should be used. SQLAlchemy provides TextualSQL to easily used prepared statement with named parameters. For complex SQL composition, use SQL Expression Language or Schema Definition Language. In most cases, SQLAlchemy ORM will be a better option.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e564dc2b54b976c916151adbd65c2c5e,qwen3-30b-a3b-instruct-2507,original,python,74,12,files.python.rules.flask.security.audit.render-template-string,Found a template created with string formatting. This is susceptible to server-side template injection and cross-site scripting attacks.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e564dc2b54b976c916151adbd65c2c5e,qwen3-30b-a3b-instruct-2507,original,python,93,5,files.python.rules.flask.security.audit.avoid_app_run_with_bad_host,Running flask app with host 0.0.0.0 could expose the server publicly.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e5cb9ede028c32adb954d3d220377841,qwen3-30b-a3b-instruct-2507,original,python,68,18,files.python.rules.lang.security.audit.dangerous-subprocess-use-audit,"Detected subprocess function 'run' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e5cb9ede028c32adb954d3d220377841,qwen3-30b-a3b-instruct-2507,original,python,68,33,files.python.rules.lang.security.audit.dangerous-subprocess-use-tainted-env-args,Detected subprocess function 'run' with user controlled data. A malicious actor could leverage this to perform command injection. You may consider using 'shlex.quote()'.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
e6e150a0d5b7f5ade792d70e9d8575b4,qwen3-30b-a3b-instruct-2507,original,python,83,22,files.python.rules.lang.security.audit.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
ebc90105525ca38270bf3fff034b48d2,qwen3-30b-a3b-instruct-2507,original,python,17,13,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
f424613b8b59651c9ce98d8d14d486a3,qwen3-30b-a3b-instruct-2507,original,python,88,24,files.python.rules.lang.security.insecure-hash-algorithm-md5,Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
f65c4c09f07f017ce0dcb8dfa9e8ac06,qwen3-30b-a3b-instruct-2507,original,python,27,33,files.python.rules.lang.security.audit.insecure-transport.requests.request-with-http,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
f787503c32ada45aa0378e2bc05d3713,qwen3-30b-a3b-instruct-2507,original,python,24,21,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
f787503c32ada45aa0378e2bc05d3713,qwen3-30b-a3b-instruct-2507,original,python,33,13,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
f787503c32ada45aa0378e2bc05d3713,qwen3-30b-a3b-instruct-2507,original,python,41,21,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
f787503c32ada45aa0378e2bc05d3713,qwen3-30b-a3b-instruct-2507,original,python,47,13,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
ff84425ac5721e5ef919b4aa8b1f9050,qwen3-30b-a3b-instruct-2507,original,python,18,22,files.python.rules.lang.security.audit.dangerous-subprocess-use-audit,"Detected subprocess function 'run' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
ff84425ac5721e5ef919b4aa8b1f9050,qwen3-30b-a3b-instruct-2507,original,python,18,53,files.python.rules.lang.security.audit.subprocess-shell-true,"Found 'subprocess' function 'run' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
07ec9514baa959d7cdc273552e787175,qwen3-30b-a3b-instruct-2507,original,python,103,9,files.python.rules.lang.security.audit.dangerous-system-call-audit,"Found dynamic content used in a system call. This is dangerous if external data can reach this function call because it allows a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
07ec9514baa959d7cdc273552e787175,qwen3-30b-a3b-instruct-2507,original,python,238,9,files.python.rules.lang.security.audit.exec-detected,"Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
10735e93a339e05b57ec4ba2015da22d,qwen3-30b-a3b-instruct-2507,original,python,49,5,files.python.rules.flask.security.audit.avoid_app_run_with_bad_host,Running flask app with host 0.0.0.0 could expose the server publicly.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
10735e93a339e05b57ec4ba2015da22d,qwen3-30b-a3b-instruct-2507,original,python,49,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
1779bafa9a5b5e041eba6b0ab247fb73,qwen3-30b-a3b-instruct-2507,original,python,86,5,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
1808a488c4e4341a0e2617b3259062a2,qwen3-30b-a3b-instruct-2507,original,python,13,18,files.python.rules.lang.security.audit.dangerous-subprocess-use-audit,"Detected subprocess function 'run' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
1808a488c4e4341a0e2617b3259062a2,qwen3-30b-a3b-instruct-2507,original,python,29,18,files.python.rules.lang.security.audit.dangerous-subprocess-use-audit,"Detected subprocess function 'run' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
197e0ed36ead63a5e842a1ca211666d3,qwen3-30b-a3b-instruct-2507,original,python,2,7,files.python.rules.lang.security.insecure-hash-algorithm-md5,Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
1a24482515ea0a61b62f4293de5801b1,qwen3-30b-a3b-instruct-2507,original,python,145,1,files.python.rules.flask.security.audit.avoid_using_app_run_directly,"top-level app.run(...) is ignored by flask. Consider putting app.run(...) behind a guard, like inside a function",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
1ca5f5661979d34b28bedda6346cac1e,qwen3-30b-a3b-instruct-2507,original,python,1,1,files.python.rules.lang.security.use-defused-xml,"The Python documentation recommends using `defusedxml` instead of `xml` because the native Python `xml` library is vulnerable to XML External Entity (XXE) attacks. These attacks can leak confidential data and ""XML bombs"" can cause denial of service.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
1ca5f5661979d34b28bedda6346cac1e,qwen3-30b-a3b-instruct-2507,original,python,35,16,files.python.rules.lang.security.use-defused-xml-parse,"The native Python `xml` library is vulnerable to XML External Entity (XXE) attacks.  These attacks can leak confidential data and ""XML bombs"" can cause denial of service. Do not use this library to parse untrusted input. Instead  the Python documentation recommends using `defusedxml`.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
1ce623e85ed477cfb8b04dc2fe51ee9a,qwen3-30b-a3b-instruct-2507,original,python,1,1,files.python.rules.lang.security.use-defused-xml,"The Python documentation recommends using `defusedxml` instead of `xml` because the native Python `xml` library is vulnerable to XML External Entity (XXE) attacks. These attacks can leak confidential data and ""XML bombs"" can cause denial of service.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
1fa5e946bea7e0d7068751cf17dbc1cd,qwen3-30b-a3b-instruct-2507,original,python,8,25,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
1fa5e946bea7e0d7068751cf17dbc1cd,qwen3-30b-a3b-instruct-2507,original,python,38,5,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
218217fd88745f76ad4ae9ad5123f6eb,qwen3-30b-a3b-instruct-2507,original,python,85,23,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
2342cd0fc0fa241b3057c8e41fb98a5a,qwen3-30b-a3b-instruct-2507,original,python,22,14,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
244ac7321a7638711b58c0f01e295fa8,qwen3-30b-a3b-instruct-2507,original,python,81,21,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
25c48b488af13e746afde996fa8b6263,qwen3-30b-a3b-instruct-2507,original,python,17,18,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
26d31a703c6b39fb7546501e1259f725,qwen3-30b-a3b-instruct-2507,original,python,201,22,files.python.rules.lang.security.audit.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
29f05e809c3c1d9f9aed836ad4d33a4c,qwen3-30b-a3b-instruct-2507,original,python,46,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
35d8015467bad5a3aae031855f961200,qwen3-30b-a3b-instruct-2507,original,python,9,12,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
35d8015467bad5a3aae031855f961200,qwen3-30b-a3b-instruct-2507,original,python,22,5,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
384177396e3b619926494580d436547a,qwen3-30b-a3b-instruct-2507,original,python,19,13,files.python.rules.lang.security.audit.exec-detected,"Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
387e397b4ebfb59968621326f7c21344,qwen3-30b-a3b-instruct-2507,original,python,5,5,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format.",../../files/python/python_qwen3-30b-a3b-instruct-2507_original.sarif
